# List of S-integral points (x,y) on the elliptic curve
# y^2 + x*y + y = x^3 - 957089489055751752507625259831765957846101*x + 351598252970651757672333752869879740192822872602430248013582348
# in the span of 17 independent rational points given by Elkies and the torsion points, where
# S is the set of the first 0 primes.
# It contains 416 points in total.
# For each point P, only one of +P, -P is listed.
# Format: "(P(x),P(y))".
# Computing this list took 91218 seconds.
# Authors: Rafael von Känel and Benjamin Matschke, 2015.
# License: Creative commons 3.0 by-nc.
#
(1268275180606553547607,34319001360256525600931883503396)
(1037048102780198794447,21779881979625846052436063081576)
(54318118089455048908111,12657475569589367495669383955881592)
(640151922319155456727,1116379497785052017163204160436)
(6755942536432160282257,549768512576535638958718653503396)
(461415462492316747153,2866996169023727271524030667722)
(389732984025212620111,6147044365316538877327268058296)
(398750360713104440632,5775856566910150200719195163971)
(-697039650804322492943,26077977524885678965262644558346)
(642969409209868139557,1424343793099022280174182378096)
(34290958117231462714897,6347380124145168369208056632948426)
(1259944547345431534927,33850117748550330122811543406136)
(1042405498129970866903,22059246026081719200141670411124)
(11414518769372982291382,1215170223607965741833261815562846)
(730647064897601628802,6508149260989145385770747038811)
(3304487828451351106408,182408126252421429713164609881812)
(792582086828709398197,9534963451877560632287862056576)
(2252669565406109513857,98116303626997428618195692487146)
(649000881639127734007,1951126292175981809339935802396)
(19347165738647177196847,2687699171570437290522736468338176)
(641615957589487758322,1284161434002307071071675578226)
(41639330327418866490232,8494479302321100428591752315458371)
(7424254451222627490007,634403276823752296140891453965396)
(672857342144445312847,3498711136201726984109678289176)
(891674633090402503696,14392420123651702644251835214211)
(653993391730086621007,2320740513220560742968866003096)
(14318237158723939653847,1709402523705528210579058468203476)
(639535260585955620352,1038806997046498833599156830211)
(62356772124198293726506,15569415126954089178438571725302426)
(-7749036382487592678,18947672916008005316265527523451)
(-946212204640191250443,20249632803507141531013589046346)
(94919125996596744048847,29242036615099659730101568678875176)
(4001702188579474386361,246177478610580868872507500802842)
(35296424930571645064557,6628739211901448205925706720323096)
(1708290188977329777397,60842737330139713882522425380426)
(68172288119031340401952,17797841045752614191652880081726211)
(692086707633449575857,4550583113991302149703520748996)
(-149287887811423349243,22161971053558287454719952098896)
(4380176412662511445807,283191106797424179394809212588096)
(1620526675879572652552,55283679123648915197179612323011)
(1740667309232071094257,62926236406738681333983863982596)
(997222425459047133007,19719471367225260934557164915096)
(211969638834978295794352,97590124537778220575070370247854211)
(636619867393795593466,555392084265829897677035808266)
(636565095929048595313,542487929999796513742831489802)
(5554358389539024062197,407912391890476300765240270774976)
(4202001410067480893647,265563310660870839720550898955176)
(388324818262729628977,6204397169382258534157097818436)
(642306975603006795232,1357217843206384928671556058371)
(1186549938371297811882,29774289819246338333134719288346)
(1787097555552748518552,65944453998587632015960617567811)
(-1018248332326192378673,16443933547185280766951929775336)
(438987621400369262071,4005643151170292277973367502092)
(-1055345243070301537073,13647840402839172835783080260936)
(-1120995419674665243803,3976668559063776088092945926576)
(678284148182557665522,3804917281275830772569544781426)
(-1115501675861849241353,5582595906643718962216507699676)
(476001270991734096802,1968115763191782636541113312386)
(7536881684362831829452,649051283206503243433564822954211)
(756018663710815246432,7754608573944561560193878781596)
(8027635776611767289257,714137838450638433870677976477596)
(639949947842762264623,1091505880400660592954070253744)
(241619243567516123864197,118766436496930754351957284706182826)
(11206759053959756595697,1181989352510144779001441022562826)
(-268661269433489064107,24276314818375764658400001464714)
(-1123340717518325353148,3032906521511172887893629197336)
(231758653793434639153006,111570678987260936742287345475527942)
(9904539089970328029132,981074058684118164590066072758096)
(405351400079286933472,5499443503351954624398514466051)
(484366900873991222263,1285973950989475254265366030652)
(1290529330273614411733,35577785985251601509970844202912)
(5920176651576636224857,449642881588709064239308407713996)
(297737373979875701604802,162460463837207733720864655397298011)
(174882483918763190182,13768393197766869362338848060971)
(46113015546333969396727,9900070911555202478945601112197836)
(763425620396654494927,8116053643534789025707365848936)
(834737188324271323396,11589365611722497196397016802467)
(-36963130842371375273,19670403535616631905221225440836)
(63579307710497893223727,16029595744940253980056565593552336)
(-5844965853801307403,18899529323983145247233937956426)
(1323798863481852954097,37476484590662933622070393065476)
(640710753699326636632,1182822688335364259363039063396)
(108951033937080784261327,35960819821671566863577089692599336)
(41885898674995070077,17651719050084926867080347562586)
(1046294219351109161857,22262353674124755462591824078996)
(640112310274327561822,1111539507082503377891762773451)
(2168898855837022701697,92078951524966967419210874115476)
(719232902383556242336,5940057430298108428438157856092)
(14786515407710858819557,1794195824165449209398520258298346)
(238249059259897426128448,116290204958500193778113732574284732)
(481091087386490297523097,333687601034098622014026922463262476)
(-965068906923988654118,19401827690290225252670766322346)
(-71824679252123532143,20493178633231130602918085772746)
(443734101285943014607,3778390162800575209879953211496)
(450443643935425087798,3446469995740860331704406461419)
(1030960883422650738352,21463095893675394741170187333836)
(7854426170659482681847,690933825395661943965186794532476)
(-202198554283187183018,23170101999267890727376909699646)
(480613623262246588477,1620087863895661589656195823336)
(748862588609886642007,7404611286402567332822725866596)
(483876369302407844977,1333532302347173552477056850186)
(2470390746890739667321,114296058941406177224499258610586)
(-354853873030487432594,25427180618856568248506800928651)
(-1070896377139612082447,12182674292658543135697540903172)
(162740741842979009896,14147470256904031798394739963092)
(8070261625841441989477,719886585094185565642586728766186)
(1002115778922613742197,19971092857613083367635139456576)
(637720942051327849852,771813979507188215075502682211)
(975303194130050498602,18597584060334036585670830154811)
(635421013436110793218,31337746991862484479050280539)
(65788225485798429540376552,533607909498856296855983083268769623636)
(311908087267482006383926,174195856078709430243431270067289067)
(9786017945788831983982,963407877677792860965150971583371)
(-1094152629233816187857,9429398543827242997425358809392)
(166484072471392124621005702,2148122461770430267888567600726847767211)
(1433180498200682665522,43859754815031530532102544037426)
(-750704719657930840778,25436676618007960337231720963051)
